"Case_Type","Country/Region","State/Province/County","US State Abbreviation","Original Province/State","Latitude","Longitude","Recorded Date at 0000 GMT","Cumulative Cases","Cases Reported for Day"
"Deaths","Germany","",,"","51","9","02/05/20","0","0"
"Deaths","Germany","",,"","51","9","02/06/20","0","0"
"Deaths","Germany","",,"","51","9","02/07/20","0","0"
"Deaths","Germany","",,"","51","9","02/08/20","0","0"
"Deaths","Germany","",,"","51","9","02/09/20","0","0"
"Deaths","Germany","",,"","51","9","02/10/20","0","0"
"Deaths","Germany","",,"","51","9","02/11/20","0","0"
"Deaths","Germany","",,"","51","9","02/12/20","0","0"
"Deaths","Germany","",,"","51","9","02/13/20","0","0"
"Deaths","Germany","",,"","51","9","02/14/20","0","0"
"Deaths","Germany","",,"","51","9","02/15/20","0","0"
"Deaths","Germany","",,"","51","9","02/16/20","0","0"
"Deaths","Germany","",,"","51","9","02/17/20","0","0"
"Deaths","Germany","",,"","51","9","02/18/20","0","0"
"Deaths","Germany","",,"","51","9","02/19/20","0","0"
"Deaths","Germany","",,"","51","9","02/20/20","0","0"
"Deaths","Germany","",,"","51","9","02/21/20","0","0"
"Deaths","Germany","",,"","51","9","02/22/20","0","0"
"Deaths","Germany","",,"","51","9","02/23/20","0","0"
"Deaths","Germany","",,"","51","9","02/24/20","0","0"
"Deaths","Germany","",,"","51","9","02/25/20","0","0"
"Deaths","Germany","",,"","51","9","02/26/20","0","0"
"Deaths","Germany","",,"","51","9","02/27/20","0","0"
"Deaths","Germany","",,"","51","9","02/28/20","0","0"
"Deaths","Germany","",,"","51","9","02/29/20","0","0"
"Deaths","Germany","",,"","51","9","03/01/20","0","0"
"Deaths","Germany","",,"","51","9","03/02/20","0","0"
"Deaths","Germany","",,"","51","9","03/03/20","0","0"
"Deaths","Germany","",,"","51","9","03/04/20","0","0"
"Deaths","Germany","",,"","51","9","03/05/20","0","0"
"Deaths","Germany","",,"","51","9","03/06/20","0","0"
"Deaths","Germany","",,"","51","9","03/07/20","0","0"
"Deaths","Germany","",,"","51","9","03/08/20","0","0"
"Deaths","Germany","",,"","51","9","03/09/20","2","2"
"Deaths","Germany","",,"","51","9","03/10/20","2","0"
"Deaths","Germany","",,"","51","9","03/11/20","3","1"
"Deaths","Germany","",,"","51","9","03/12/20","3","0"
"Deaths","Germany","",,"","51","9","03/13/20","7","4"
"Deaths","Germany","",,"","51","9","03/14/20","9","2"
"Deaths","Germany","",,"","51","9","03/15/20","11","2"
"Deaths","Germany","",,"","51","9","03/16/20","17","6"
"Deaths","Germany","",,"","51","9","03/17/20","24","7"
"Deaths","Germany","",,"","51","9","03/18/20","28","4"
"Deaths","Germany","",,"","51","9","03/19/20","44","16"
"Deaths","Germany","",,"","51","9","03/20/20","67","23"
"Deaths","Germany","",,"","51","9","03/21/20","84","17"
"Deaths","Germany","",,"","51","9","03/22/20","94","10"
"Deaths","Germany","",,"","51","9","03/23/20","123","29"
"Deaths","Germany","",,"","51","9","03/24/20","157","34"
"Deaths","Ghana","",,"","7.9465","-1.0232","01/22/20","0","0"
"Deaths","Ghana","",,"","7.9465","-1.0232","01/23/20","0","0"
"Deaths","Ghana","",,"","7.9465","-1.0232","01/24/20","0","0"
"Deaths","Ghana","",,"","7.9465","-1.0232","01/25/20","0","0"
"Deaths","Ghana","",,"","7.9465","-1.0232","01/26/20","0","0"
"Deaths","Ghana","",,"","7.9465","-1.0232","01/27/20","0","0"
"Deaths","Ghana","",,"","7.9465","-1.0232","01/28/20","0","0"
"Deaths","Ghana","",,"","7.9465","-1.0232","01/29/20","0","0"
"Deaths","Ghana","",,"","7.9465","-1.0232","01/30/20","0","0"
"Deaths","Ghana","",,"","7.9465","-1.0232","01/31/20","0","0"
"Deaths","Ghana","",,"","7.9465","-1.0232","02/01/20","0","0"
"Deaths","Ghana","",,"","7.9465","-1.0232","02/02/20","0","0"
"Deaths","Ghana","",,"","7.9465","-1.0232","02/03/20","0","0"
"Deaths","Ghana","",,"","7.9465","-1.0232","02/04/20","0","0"
"Deaths","Ghana","",,"","7.9465","-1.0232","02/05/20","0","0"
"Deaths","Ghana","",,"","7.9465","-1.0232","02/06/20","0","0"
"Deaths","Ghana","",,"","7.9465","-1.0232","02/07/20","0","0"
"Deaths","Ghana","",,"","7.9465","-1.0232","02/08/20","0","0"
"Deaths","Ghana","",,"","7.9465","-1.0232","02/09/20","0","0"
"Deaths","Ghana","",,"","7.9465","-1.0232","02/10/20","0","0"
"Deaths","Ghana","",,"","7.9465","-1.0232","02/11/20","0","0"
"Deaths","Ghana","",,"","7.9465","-1.0232","02/12/20","0","0"
"Deaths","Ghana","",,"","7.9465","-1.0232","02/13/20","0","0"
"Deaths","Ghana","",,"","7.9465","-1.0232","02/14/20","0","0"
"Deaths","Ghana","",,"","7.9465","-1.0232","02/15/20","0","0"
"Deaths","Ghana","",,"","7.9465","-1.0232","02/16/20","0","0"
"Deaths","Ghana","",,"","7.9465","-1.0232","02/17/20","0","0"
"Deaths","Ghana","",,"","7.9465","-1.0232","02/18/20","0","0"
"Deaths","Ghana","",,"","7.9465","-1.0232","02/19/20","0","0"
"Deaths","Ghana","",,"","7.9465","-1.0232","02/20/20","0","0"
"Deaths","Ghana","",,"","7.9465","-1.0232","02/21/20","0","0"
"Deaths","Ghana","",,"","7.9465","-1.0232","02/22/20","0","0"
"Deaths","Ghana","",,"","7.9465","-1.0232","02/23/20","0","0"
"Deaths","Ghana","",,"","7.9465","-1.0232","02/24/20","0","0"
"Deaths","Ghana","",,"","7.9465","-1.0232","02/25/20","0","0"
"Deaths","Ghana","",,"","7.9465","-1.0232","02/26/20","0","0"
"Deaths","Ghana","",,"","7.9465","-1.0232","02/27/20","0","0"
"Deaths","Ghana","",,"","7.9465","-1.0232","02/28/20","0","0"
"Deaths","Ghana","",,"","7.9465","-1.0232","02/29/20","0","0"
"Deaths","Ghana","",,"","7.9465","-1.0232","03/01/20","0","0"
"Deaths","Ghana","",,"","7.9465","-1.0232","03/02/20","0","0"
"Deaths","Ghana","",,"","7.9465","-1.0232","03/03/20","0","0"
"Deaths","Ghana","",,"","7.9465","-1.0232","03/04/20","0","0"
"Deaths","Ghana","",,"","7.9465","-1.0232","03/05/20","0","0"
"Deaths","Ghana","",,"","7.9465","-1.0232","03/06/20","0","0"
"Deaths","Ghana","",,"","7.9465","-1.0232","03/07/20","0","0"
"Deaths","Ghana","",,"","7.9465","-1.0232","03/08/20","0","0"
"Deaths","Ghana","",,"","7.9465","-1.0232","03/09/20","0","0"
"Deaths","Ghana","",,"","7.9465","-1.0232","03/10/20","0","0"
"Deaths","Ghana","",,"","7.9465","-1.0232","03/11/20","0","0"
"Deaths","Ghana","",,"","7.9465","-1.0232","03/12/20","0","0"
"Deaths","Ghana","",,"","7.9465","-1.0232","03/13/20","0","0"
"Deaths","Ghana","",,"","7.9465","-1.0232","03/14/20","0","0"
"Deaths","Ghana","",,"","7.9465","-1.0232","03/15/20","0","0"
"Deaths","Ghana","",,"","7.9465","-1.0232","03/16/20","0","0"
"Deaths","Ghana","",,"","7.9465","-1.0232","03/17/20","0","0"
"Deaths","Ghana","",,"","7.9465","-1.0232","03/18/20","0","0"
"Deaths","Ghana","",,"","7.9465","-1.0232","03/19/20","0","0"
"Deaths","Ghana","",,"","7.9465","-1.0232","03/20/20","0","0"
"Deaths","Ghana","",,"","7.9465","-1.0232","03/21/20","1","1"
"Deaths","Ghana","",,"","7.9465","-1.0232","03/22/20","1","0"
"Deaths","Ghana","",,"","7.9465","-1.0232","03/23/20","2","1"
"Deaths","Ghana","",,"","7.9465","-1.0232","03/24/20","2","0"
"Deaths","Greece","",,"","39.0742","21.8243","01/22/20","0","0"
"Deaths","Greece","",,"","39.0742","21.8243","01/23/20","0","0"
"Deaths","Greece","",,"","39.0742","21.8243","01/24/20","0","0"
"Deaths","Greece","",,"","39.0742","21.8243","01/25/20","0","0"
"Deaths","Greece","",,"","39.0742","21.8243","01/26/20","0","0"
"Deaths","Greece","",,"","39.0742","21.8243","01/27/20","0","0"
"Deaths","Greece","",,"","39.0742","21.8243","01/28/20","0","0"
"Deaths","Greece","",,"","39.0742","21.8243","01/29/20","0","0"
"Deaths","Greece","",,"","39.0742","21.8243","01/30/20","0","0"
"Deaths","Greece","",,"","39.0742","21.8243","01/31/20","0","0"
"Deaths","Greece","",,"","39.0742","21.8243","02/01/20","0","0"
"Deaths","Greece","",,"","39.0742","21.8243","02/02/20","0","0"
"Deaths","Greece","",,"","39.0742","21.8243","02/03/20","0","0"
"Deaths","Greece","",,"","39.0742","21.8243","02/04/20","0","0"
"Deaths","Greece","",,"","39.0742","21.8243","02/05/20","0","0"
"Deaths","Greece","",,"","39.0742","21.8243","02/06/20","0","0"
"Deaths","Greece","",,"","39.0742","21.8243","02/07/20","0","0"
"Deaths","Greece","",,"","39.0742","21.8243","02/08/20","0","0"
"Deaths","Greece","",,"","39.0742","21.8243","02/09/20","0","0"
"Deaths","Greece","",,"","39.0742","21.8243","02/10/20","0","0"
"Deaths","Greece","",,"","39.0742","21.8243","02/11/20","0","0"
"Deaths","Greece","",,"","39.0742","21.8243","02/12/20","0","0"
"Deaths","Greece","",,"","39.0742","21.8243","02/13/20","0","0"
"Deaths","Greece","",,"","39.0742","21.8243","02/14/20","0","0"
"Deaths","Greece","",,"","39.0742","21.8243","02/15/20","0","0"
"Deaths","Greece","",,"","39.0742","21.8243","02/16/20","0","0"
"Deaths","Greece","",,"","39.0742","21.8243","02/17/20","0","0"
"Deaths","Greece","",,"","39.0742","21.8243","02/18/20","0","0"
"Deaths","Greece","",,"","39.0742","21.8243","02/19/20","0","0"
"Deaths","Greece","",,"","39.0742","21.8243","02/20/20","0","0"
"Deaths","Greece","",,"","39.0742","21.8243","02/21/20","0","0"
"Deaths","Greece","",,"","39.0742","21.8243","02/22/20","0","0"
"Deaths","Greece","",,"","39.0742","21.8243","02/23/20","0","0"
"Deaths","Greece","",,"","39.0742","21.8243","02/24/20","0","0"
"Deaths","Greece","",,"","39.0742","21.8243","02/25/20","0","0"
"Deaths","Greece","",,"","39.0742","21.8243","02/26/20","0","0"
"Deaths","Greece","",,"","39.0742","21.8243","02/27/20","0","0"
"Deaths","Greece","",,"","39.0742","21.8243","02/28/20","0","0"
"Deaths","Greece","",,"","39.0742","21.8243","02/29/20","0","0"
"Deaths","Greece","",,"","39.0742","21.8243","03/01/20","0","0"
"Deaths","Greece","",,"","39.0742","21.8243","03/02/20","0","0"
"Deaths","Greece","",,"","39.0742","21.8243","03/03/20","0","0"
"Deaths","Greece","",,"","39.0742","21.8243","03/04/20","0","0"
"Deaths","Greece","",,"","39.0742","21.8243","03/05/20","0","0"
"Deaths","Greece","",,"","39.0742","21.8243","03/06/20","0","0"
"Deaths","Greece","",,"","39.0742","21.8243","03/07/20","0","0"
"Deaths","Greece","",,"","39.0742","21.8243","03/08/20","0","0"
"Deaths","Greece","",,"","39.0742","21.8243","03/09/20","0","0"
"Deaths","Greece","",,"","39.0742","21.8243","03/10/20","0","0"
"Deaths","Greece","",,"","39.0742","21.8243","03/11/20","1","1"
"Deaths","Greece","",,"","39.0742","21.8243","03/12/20","1","0"
"Deaths","Greece","",,"","39.0742","21.8243","03/13/20","1","0"
"Deaths","Greece","",,"","39.0742","21.8243","03/14/20","3","2"
"Deaths","Greece","",,"","39.0742","21.8243","03/15/20","4","1"
"Deaths","Greece","",,"","39.0742","21.8243","03/16/20","4","0"
"Deaths","Greece","",,"","39.0742","21.8243","03/17/20","5","1"
"Deaths","Greece","",,"","39.0742","21.8243","03/18/20","5","0"
"Deaths","Greece","",,"","39.0742","21.8243","03/19/20","6","1"
"Deaths","Greece","",,"","39.0742","21.8243","03/20/20","6","0"
"Deaths","Greece","",,"","39.0742","21.8243","03/21/20","13","7"
"Deaths","Greece","",,"","39.0742","21.8243","03/22/20","15","2"
"Deaths","Greece","",,"","39.0742","21.8243","03/23/20","17","2"
"Deaths","Greece","",,"","39.0742","21.8243","03/24/20","20","3"
"Deaths","Guatemala","",,"","15.7835","-90.2308","01/22/20","0","0"
"Deaths","Guatemala","",,"","15.7835","-90.2308","01/23/20","0","0"
"Deaths","Guatemala","",,"","15.7835","-90.2308","01/24/20","0","0"
"Deaths","Guatemala","",,"","15.7835","-90.2308","01/25/20","0","0"
"Deaths","Guatemala","",,"","15.7835","-90.2308","01/26/20","0","0"
"Deaths","Guatemala","",,"","15.7835","-90.2308","01/27/20","0","0"
"Deaths","Guatemala","",,"","15.7835","-90.2308","01/28/20","0","0"
"Deaths","Guatemala","",,"","15.7835","-90.2308","01/29/20","0","0"
"Deaths","Guatemala","",,"","15.7835","-90.2308","01/30/20","0","0"
"Deaths","Guatemala","",,"","15.7835","-90.2308","01/31/20","0","0"
"Deaths","Guatemala","",,"","15.7835","-90.2308","02/01/20","0","0"
"Deaths","Guatemala","",,"","15.7835","-90.2308","02/02/20","0","0"
"Deaths","Guatemala","",,"","15.7835","-90.2308","02/03/20","0","0"
"Deaths","Guatemala","",,"","15.7835","-90.2308","02/04/20","0","0"
"Deaths","Guatemala","",,"","15.7835","-90.2308","02/05/20","0","0"
"Deaths","Guatemala","",,"","15.7835","-90.2308","02/06/20","0","0"
"Deaths","Guatemala","",,"","15.7835","-90.2308","02/07/20","0","0"
"Deaths","Guatemala","",,"","15.7835","-90.2308","02/08/20","0","0"
"Deaths","Guatemala","",,"","15.7835","-90.2308","02/09/20","0","0"
"Deaths","Guatemala","",,"","15.7835","-90.2308","02/10/20","0","0"
"Deaths","Guatemala","",,"","15.7835","-90.2308","02/11/20","0","0"
"Deaths","Guatemala","",,"","15.7835","-90.2308","02/12/20","0","0"
"Deaths","Guatemala","",,"","15.7835","-90.2308","02/13/20","0","0"
"Deaths","Guatemala","",,"","15.7835","-90.2308","02/14/20","0","0"
"Deaths","Guatemala","",,"","15.7835","-90.2308","02/15/20","0","0"
"Deaths","Guatemala","",,"","15.7835","-90.2308","02/16/20","0","0"
"Deaths","Guatemala","",,"","15.7835","-90.2308","02/17/20","0","0"
"Deaths","Guatemala","",,"","15.7835","-90.2308","02/18/20","0","0"
"Deaths","Guatemala","",,"","15.7835","-90.2308","02/19/20","0","0"
"Deaths","Guatemala","",,"","15.7835","-90.2308","02/20/20","0","0"
"Deaths","Guatemala","",,"","15.7835","-90.2308","02/21/20","0","0"
"Deaths","Guatemala","",,"","15.7835","-90.2308","02/22/20","0","0"
"Deaths","Guatemala","",,"","15.7835","-90.2308","02/23/20","0","0"
"Deaths","Guatemala","",,"","15.7835","-90.2308","02/24/20","0","0"
"Deaths","Guatemala","",,"","15.7835","-90.2308","02/25/20","0","0"
"Deaths","Guatemala","",,"","15.7835","-90.2308","02/26/20","0","0"
"Deaths","Guatemala","",,"","15.7835","-90.2308","02/27/20","0","0"
"Deaths","Guatemala","",,"","15.7835","-90.2308","02/28/20","0","0"
"Deaths","Guatemala","",,"","15.7835","-90.2308","02/29/20","0","0"
"Deaths","Guatemala","",,"","15.7835","-90.2308","03/01/20","0","0"
"Deaths","Guatemala","",,"","15.7835","-90.2308","03/02/20","0","0"
"Deaths","Guatemala","",,"","15.7835","-90.2308","03/03/20","0","0"
"Deaths","Guatemala","",,"","15.7835","-90.2308","03/04/20","0","0"
"Deaths","Guatemala","",,"","15.7835","-90.2308","03/05/20","0","0"
"Deaths","Guatemala","",,"","15.7835","-90.2308","03/06/20","0","0"
"Deaths","Guatemala","",,"","15.7835","-90.2308","03/07/20","0","0"
"Deaths","Guatemala","",,"","15.7835","-90.2308","03/08/20","0","0"
"Deaths","Guatemala","",,"","15.7835","-90.2308","03/09/20","0","0"
"Deaths","Guatemala","",,"","15.7835","-90.2308","03/10/20","0","0"
"Deaths","Guatemala","",,"","15.7835","-90.2308","03/11/20","0","0"
"Deaths","Guatemala","",,"","15.7835","-90.2308","03/12/20","0","0"
"Deaths","Guatemala","",,"","15.7835","-90.2308","03/13/20","0","0"
"Deaths","Guatemala","",,"","15.7835","-90.2308","03/14/20","0","0"
"Deaths","Guatemala","",,"","15.7835","-90.2308","03/15/20","0","0"
"Deaths","Guatemala","",,"","15.7835","-90.2308","03/16/20","1","1"
"Deaths","Guatemala","",,"","15.7835","-90.2308","03/17/20","1","0"
"Deaths","Guatemala","",,"","15.7835","-90.2308","03/18/20","1","0"
"Deaths","Guatemala","",,"","15.7835","-90.2308","03/19/20","1","0"
"Deaths","Guatemala","",,"","15.7835","-90.2308","03/20/20","1","0"
"Deaths","Guatemala","",,"","15.7835","-90.2308","03/21/20","1","0"
"Deaths","Guatemala","",,"","15.7835","-90.2308","03/22/20","1","0"
"Deaths","Guatemala","",,"","15.7835","-90.2308","03/23/20","1","0"
"Deaths","Guatemala","",,"","15.7835","-90.2308","03/24/20","1","0"
"Deaths","Guinea","",,"","9.9456","-9.6966","01/22/20","0","0"
"Deaths","Guinea","",,"","9.9456","-9.6966","01/23/20","0","0"
"Deaths","Guinea","",,"","9.9456","-9.6966","01/24/20","0","0"
"Deaths","Guinea","",,"","9.9456","-9.6966","01/25/20","0","0"
"Deaths","Guinea","",,"","9.9456","-9.6966","01/26/20","0","0"
"Deaths","Guinea","",,"","9.9456","-9.6966","01/27/20","0","0"
"Deaths","Guinea","",,"","9.9456","-9.6966","01/28/20","0","0"
"Deaths","Guinea","",,"","9.9456","-9.6966","01/29/20","0","0"
"Deaths","Guinea","",,"","9.9456","-9.6966","01/30/20","0","0"
"Deaths","Guinea","",,"","9.9456","-9.6966","01/31/20","0","0"
"Deaths","Guinea","",,"","9.9456","-9.6966","02/01/20","0","0"
"Deaths","Guinea","",,"","9.9456","-9.6966","02/02/20","0","0"
"Deaths","Guinea","",,"","9.9456","-9.6966","02/03/20","0","0"
"Deaths","Guinea","",,"","9.9456","-9.6966","02/04/20","0","0"
"Deaths","Guinea","",,"","9.9456","-9.6966","02/05/20","0","0"
"Deaths","Guinea","",,"","9.9456","-9.6966","02/06/20","0","0"
"Deaths","Guinea","",,"","9.9456","-9.6966","02/07/20","0","0"
"Deaths","Guinea","",,"","9.9456","-9.6966","02/08/20","0","0"
"Deaths","Guinea","",,"","9.9456","-9.6966","02/09/20","0","0"
